agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
733,2331,lcv,pedestrian,ped_veh,agent_a_first,2.5198,0.3002,32.6051,0.2501,2.333,1.7,0.0,0.0,733,2331,pedestrian
757,762,lcv,pedestrian,ped_veh,agent_a_first,-4.1429,2.9516,5.4741,0.0,2.7261,3.0,0.0,0.0,757,762,pedestrian
757,771,lcv,car,veh_veh,agent_b_first,0.5696,1.3007,1.5527,0.0,1.806,,0.01087,0.000518,757,771,car
757,780,lcv,cyclist,cyc_veh,agent_a_first,-0.629,1.3507,1.5716,0.0,2.3201,,0.0,0.0,757,780,cyclist
757,2418,lcv,car,veh_veh,agent_b_first,1.058,1.2007,1.8119,0.3502,2.0033,1.05,0.01057,0.000504,757,2418,car
757,2422,lcv,cyclist,cyc_veh,agent_a_first,2.7673,0.0,0.2056,0.0,1.1301,,0.00025,1.6e-05,757,2422,cyclist
759,771,pedestrian,car,ped_veh,agent_b_first,-3.685,1.3007,0.5857,0.0,0.9407,2.1,0.00099,9.6e-05,759,771,car
759,780,pedestrian,cyclist,ped_veh,agent_b_first,-1.1427,0.0,10.7228,0.0,2.2985,,0.0,0.0,759,780,cyclist
759,787,pedestrian,motorcycle,ped_veh,unresolved_conflict_zone,3.2265,0.0,0.4449,0.0,0.8296,0.45,0.05252,0.010573,759,787,motorcycle
759,2418,pedestrian,car,ped_veh,agent_b_first,0.9862,1.4508,0.5454,0.4502,0.1527,0.5,0.00528,0.000512,759,2418,car
759,2422,pedestrian,cyclist,ped_veh,agent_a_first,2.1544,0.0,0.9626,0.0,0.4674,,0.0,0.0,759,2422,cyclist
762,780,pedestrian,cyclist,ped_veh,agent_b_first,0.7718,4.0522,8.3967,1.3007,2.0691,,0.01143,0.002498,762,780,cyclist
762,781,pedestrian,cyclist,ped_veh,agent_b_first,0.2692,4.1523,10.9491,1.4008,4.9186,,0.00086,0.000189,762,781,cyclist
762,811,pedestrian,car,ped_veh,agent_b_first,-6.0059,2.8516,11.8518,0.0,11.081,0.85,0.0,0.0,762,811,car
762,2418,pedestrian,car,ped_veh,agent_b_first,-4.955,3.0017,11.7392,0.0,6.3085,7.65,0.0,0.0,762,2418,car
762,2444,pedestrian,truck,ped_veh,agent_b_first,-0.8709,2.9516,7.5439,0.0,6.8228,2.6,0.0,0.0,762,2444,truck
770,771,pedestrian,car,ped_veh,agent_b_first,-0.7657,1.1506,1.9993,0.0,1.3351,,0.0,0.0,770,771,car
770,780,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.7129,0.9505,0.2007,0.0,1.4342,,0.0,0.0,770,780,cyclist
770,781,pedestrian,cyclist,ped_veh,agent_b_first,-0.7254,0.0,0.817,0.0,0.4285,,0.00375,0.00082,770,781,cyclist
771,2404,car,pedestrian,ped_veh,agent_a_first,1.7539,1.1506,3.6959,0.1001,2.2664,,0.00013,1.3e-05,771,2404,pedestrian
777,780,pedestrian,cyclist,ped_veh,agent_a_first,1.8177,0.0,1.2607,0.0,1.8686,,0.00044,9.6e-05,777,780,cyclist
777,781,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,2.0371,0.05,0.0538,0.0,0.46,,0.00087,0.000191,777,781,cyclist
780,787,cyclist,motorcycle,cyc_veh,agent_b_first,0.0986,1.2007,1.4582,0.0,1.5362,,0.0,0.0,780,787,motorcycle
780,793,cyclist,pedestrian,ped_veh,agent_a_first,1.3646,0.5503,0.5632,0.0,0.7062,1.5,3e-05,7e-06,780,793,pedestrian
780,2265,cyclist,pedestrian,ped_veh,agent_a_first,-1.8665,0.3002,1.0311,0.9005,1.1806,,0.0,0.0,780,2265,pedestrian
780,2267,cyclist,pedestrian,ped_veh,agent_a_first,-2.9319,1.3007,1.2139,0.1501,1.5393,,0.0,0.0,780,2267,pedestrian
780,2394,cyclist,pedestrian,ped_veh,agent_b_first,0.2285,0.1001,1.0298,0.3002,0.782,,0.00015,3.3e-05,780,2394,pedestrian
780,2404,cyclist,pedestrian,ped_veh,agent_b_first,-0.3075,0.4502,0.9382,0.9005,0.6172,,0.00253,0.000553,780,2404,pedestrian
780,2405,cyclist,pedestrian,ped_veh,agent_a_first,1.5166,0.1001,0.9957,0.5503,0.7186,,0.0,0.0,780,2405,pedestrian
781,785,cyclist,pedestrian,ped_veh,agent_a_first,-0.5889,1.4508,2.1453,0.0,1.0031,,0.00116,0.000253,781,785,pedestrian
781,791,cyclist,pedestrian,ped_veh,agent_b_first,0.2495,2.2512,2.1947,0.2001,3.5929,2.15,0.0,0.0,781,791,pedestrian
781,798,cyclist,pedestrian,ped_veh,agent_a_first,-15.9273,1.6509,5.7748,0.5003,2.143,,0.0,1e-06,781,798,pedestrian
781,2265,cyclist,pedestrian,ped_veh,agent_a_first,-2.684,0.2001,0.8747,0.4002,1.2432,1.15,0.0,0.0,781,2265,pedestrian
781,2267,cyclist,pedestrian,ped_veh,agent_b_first,8.1943,0.0,0.5123,0.1501,1.5095,,0.0,0.0,781,2267,pedestrian
781,2395,cyclist,pedestrian,ped_veh,agent_a_first,2.905,0.4502,3.1952,0.0,2.1079,,0.0,0.0,781,2395,pedestrian
781,2404,cyclist,pedestrian,ped_veh,agent_a_first,-0.2101,0.4502,0.121,0.6504,0.294,3.85,5e-05,1e-05,781,2404,pedestrian
785,787,pedestrian,motorcycle,ped_veh,agent_b_first,1.0084,1.1006,1.8565,0.0,1.4307,1.25,0.0,0.0,785,787,motorcycle
798,811,pedestrian,car,ped_veh,agent_b_first,-6.7689,0.4502,1.6244,0.0,5.2668,0.85,0.0,0.0,798,811,car
798,2444,pedestrian,truck,ped_veh,agent_b_first,-0.3065,1.0506,8.9058,0.0,6.7651,3.0,0.0,0.0,798,2444,truck
803,2444,pedestrian,truck,ped_veh,agent_b_first,-4.8951,0.7504,6.1741,0.0,3.2651,0.65,0.0,0.0,803,2444,truck
803,2456,pedestrian,car,ped_veh,agent_b_first,6.6936,1.6509,1.1638,0.0,3.2125,,0.0,0.0,803,2456,car
807,860,pedestrian,lcv,ped_veh,agent_b_first,1.8708,2.0511,1.1799,0.7004,1.4647,0.35,0.22894,0.015355,807,860,lcv
807,868,pedestrian,lcv,ped_veh,agent_b_first,-0.6409,1.5509,0.8867,0.0,0.5547,,0.30194,0.020251,807,868,lcv
807,890,pedestrian,lcv,ped_veh,agent_b_first,3.8228,1.4508,2.4273,0.9505,2.971,0.7,0.49334,0.033088,807,890,lcv
807,897,pedestrian,car,ped_veh,agent_a_first,-0.379,2.0511,0.7609,0.0,2.2845,1.6,0.0,0.0,807,897,car
807,899,pedestrian,lcv,ped_veh,unresolved_conflict_zone,0.551,0.1501,0.1277,0.0,1.1744,,0.17303,0.011605,807,899,lcv
807,902,pedestrian,car,ped_veh,agent_b_first,1.3917,1.7009,1.2665,0.3502,1.0111,2.45,0.00048,4.6e-05,807,902,car
807,907,pedestrian,truck,ped_veh,agent_b_first,0.0162,1.3507,0.9539,0.05,0.9615,,0.00752,0.00042,807,907,truck
807,2444,pedestrian,truck,ped_veh,agent_a_first,0.1788,4.6025,8.0525,0.0,2.6526,2.1,0.0,0.0,807,2444,truck
841,2407,car,pedestrian,ped_veh,agent_b_first,0.5377,0.2001,0.5298,0.5503,0.7636,0.7,0.0,0.0,841,2407,pedestrian
841,2439,car,pedestrian,ped_veh,agent_b_first,-7.838,0.0,0.8539,0.0,1.6269,,0.0,0.0,841,2439,pedestrian
841,2444,car,truck,veh_veh,agent_a_first,2.8078,3.3518,2.0928,0.4002,0.7456,0.15,0.00426,0.000178,841,2444,truck
841,2456,car,car,veh_veh,unresolved_conflict_zone,0.4904,0.05,0.3524,0.4502,0.4584,0.15,0.00779,0.000472,841,2456,car
860,867,lcv,pedestrian,ped_veh,agent_a_first,2.0373,0.6504,5.8807,0.2501,4.3376,,0.03178,0.002132,860,867,pedestrian
860,869,lcv,pedestrian,ped_veh,agent_a_first,-7.2547,0.5003,0.3606,0.2001,0.6975,,0.03525,0.002364,860,869,pedestrian
860,2478,lcv,pedestrian,ped_veh,agent_a_first,-6.5006,1.9511,1.9483,0.2501,1.6003,,0.0752,0.005044,860,2478,pedestrian
867,868,pedestrian,lcv,ped_veh,agent_a_first,1.3974,0.6504,0.2282,0.3002,1.3606,,0.02337,0.001567,867,868,lcv
867,890,pedestrian,lcv,ped_veh,agent_b_first,-1.5664,0.6003,2.5696,0.0,0.5116,1.0,0.03427,0.002298,867,890,lcv
867,897,pedestrian,car,ped_veh,agent_b_first,5.1419,1.5008,0.0777,1.4008,1.4502,7.35,0.00018,1.7e-05,867,897,car
