agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class,pattern
356,370,pedestrian,lcv,ped_veh,agent_b_first,-1.8437,2.8516,1.8019,0.3002,2.5252,1.9,3e-05,2e-06,356,370,lcv,Unclear Advantage
356,380,pedestrian,lcv,ped_veh,agent_a_first,3.3463,0.1001,0.4937,0.2001,0.9148,1.5,0.00097,6.5e-05,356,380,lcv,Chaotic Negotiation
356,404,pedestrian,cyclist,ped_veh,agent_b_first,-17.6908,1.0006,10.9235,0.0,1.4874,0.7,0.52522,0.114821,356,404,cyclist,Assertive Non-Yielding
356,1714,pedestrian,motorcycle,ped_veh,agent_b_first,-16.1006,0.2001,6.4028,0.0,3.2629,,0.0,0.0,356,1714,motorcycle,Assertive Non-Yielding
356,3072,pedestrian,lcv,ped_veh,agent_b_first,9.0018,2.4513,0.1944,0.0,0.8,0.5,0.00201,0.000135,356,3072,lcv,Insufficient Yield
359,364,pedestrian,cyclist,ped_veh,agent_b_first,-0.5067,0.0,2.3484,0.0,0.8342,,0.0,0.0,359,364,cyclist,Chaotic Negotiation
359,370,pedestrian,lcv,ped_veh,unresolved_conflict_zone,1.5648,0.05,0.167,0.0,1.008,1.0,0.08499,0.0057,359,370,lcv,Unknown
359,380,pedestrian,lcv,ped_veh,agent_a_first,-0.0558,1.751,0.2907,0.0,0.5978,0.05,0.92029,0.061722,359,380,lcv,Unclear Advantage
364,365,cyclist,cyclist,cyc_veh,agent_b_first,1.2755,0.1501,0.9346,0.0,1.1616,,0.0,0.0,364,365,cyclist,Chaotic Negotiation
364,1586,cyclist,pedestrian,ped_veh,agent_b_first,-5.9993,0.0,0.0883,0.0,3.2775,,0.0,0.0,364,1586,pedestrian,Chaotic Negotiation
364,1589,cyclist,pedestrian,ped_veh,agent_a_first,-0.54,2.9516,3.8301,1.3007,2.3213,1.0,0.0005,0.00011,364,1589,pedestrian,Unclear Advantage
364,1594,cyclist,pedestrian,ped_veh,agent_a_first,-3.1278,0.4502,1.1722,0.3002,0.9663,,0.01866,0.00408,364,1594,pedestrian,Unclear Advantage
364,1603,cyclist,pedestrian,ped_veh,agent_a_first,1.1473,1.1506,1.3769,0.1001,0.2465,0.35,0.01922,0.004201,364,1603,pedestrian,Unclear Advantage
364,3066,cyclist,pedestrian,ped_veh,agent_a_first,1.1783,1.3007,0.155,0.1001,0.5466,,0.16153,0.035313,364,3066,pedestrian,Unclear Advantage
364,3283,cyclist,pedestrian,ped_veh,agent_a_first,0.1705,0.2001,2.9317,0.0,1.0096,,0.0,0.0,364,3283,pedestrian,Unclear Advantage
365,1586,cyclist,pedestrian,ped_veh,agent_a_first,-0.4947,1.0506,1.368,0.0,0.2902,0.3,0.47191,0.103167,365,1586,pedestrian,Unclear Advantage
365,1594,cyclist,pedestrian,ped_veh,agent_b_first,-3.1699,0.7004,1.4984,0.2501,1.2278,,0.0,0.0,365,1594,pedestrian,Unclear Advantage
365,3066,cyclist,pedestrian,ped_veh,agent_a_first,0.3331,0.7504,1.6261,0.0,1.2065,1.65,0.0,0.0,365,3066,pedestrian,Unclear Advantage
367,370,pedestrian,lcv,ped_veh,agent_a_first,1.0495,3.1017,1.1174,0.0,1.4866,1.2,0.04965,0.00333,367,370,lcv,Unclear Advantage
370,1586,lcv,pedestrian,ped_veh,agent_a_first,2.3075,0.9005,4.273,0.4002,2.1093,2.1,0.00057,3.8e-05,370,1586,pedestrian,Unclear Advantage
370,1608,lcv,pedestrian,ped_veh,agent_b_first,1.868,0.05,13.1299,0.4502,1.3967,1.9,1e-05,0.0,370,1608,pedestrian,Chaotic Negotiation
370,1627,lcv,pedestrian,ped_veh,agent_a_first,-5.6724,0.1501,1.7121,0.0,1.8971,3.55,0.01248,0.000837,370,1627,pedestrian,Chaotic Negotiation
380,381,lcv,pedestrian,ped_veh,agent_b_first,-1.4678,0.1501,1.4368,0.0,1.3308,1.55,0.00873,0.000586,380,381,pedestrian,Chaotic Negotiation
380,1586,lcv,pedestrian,ped_veh,agent_a_first,2.1884,0.0,0.0846,0.0,1.9827,1.35,0.00674,0.000452,380,1586,pedestrian,Chaotic Negotiation
380,1591,lcv,pedestrian,ped_veh,agent_a_first,-1.231,1.0506,0.2843,0.3002,0.607,,0.0,0.0,380,1591,pedestrian,Unclear Advantage
380,1603,lcv,pedestrian,ped_veh,agent_a_first,0.0226,0.2501,4.284,0.0,2.7275,2.9,0.0,0.0,380,1603,pedestrian,Unclear Advantage
380,1608,lcv,pedestrian,ped_veh,agent_a_first,1.9745,0.0,0.7514,0.4002,1.2132,2.0,0.00019,1.3e-05,380,1608,pedestrian,Chaotic Negotiation
380,1624,lcv,pedestrian,ped_veh,agent_a_first,-4.5814,0.4502,2.449,0.1501,0.5121,,0.42052,0.028204,380,1624,pedestrian,Unclear Advantage
380,1627,lcv,pedestrian,ped_veh,agent_b_first,-4.8736,0.9505,1.377,0.3002,1.5223,,0.27148,0.018208,380,1627,pedestrian,Unclear Advantage
393,3072,lcv,lcv,veh_veh,agent_a_first,-0.9353,1.3007,0.7214,0.0,1.1473,0.05,0.64674,0.025415,393,3072,lcv,Unclear Advantage
401,3072,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-1.3539,0.7504,0.2428,0.0,0.2891,,0.05336,0.003579,401,3072,lcv,Unknown
404,1612,cyclist,pedestrian,ped_veh,agent_a_first,1.8551,0.5003,6.121,0.0,0.5746,0.05,0.90482,0.197809,404,1612,pedestrian,Unclear Advantage
404,1730,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,11.0521,0.0,0.3178,0.0,1.0759,1.05,0.0,0.0,404,1730,pedestrian,Unknown
404,3070,cyclist,pedestrian,ped_veh,agent_a_first,1.7287,1.4008,0.6916,0.0,0.7538,0.05,0.93229,0.203815,404,3070,pedestrian,Unclear Advantage
404,3072,cyclist,lcv,cyc_veh,agent_a_first,-1.356,0.0,0.296,0.2501,0.2897,1.6,0.00168,0.000107,404,3072,lcv,Chaotic Negotiation
462,1889,pedestrian,car,ped_veh,unresolved_conflict_zone,-0.9499,0.5503,0.0948,0.0,1.1306,0.65,1e-05,1e-06,462,1889,car,Unknown
482,492,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.3607,2.1512,0.5481,0.8004,0.1607,1.65,0.099,0.00664,482,492,lcv,Unknown
482,497,pedestrian,lcv,ped_veh,agent_b_first,2.8387,1.851,2.4369,0.8505,1.4575,1.25,0.00977,0.000655,482,497,lcv,Unclear Advantage
482,499,pedestrian,cyclist,ped_veh,agent_b_first,7.9502,0.3002,1.436,0.0,1.3966,,0.0,0.0,482,499,cyclist,Insufficient Yield
482,510,pedestrian,cyclist,ped_veh,agent_a_first,2.68,0.0,1.1418,0.7504,0.6316,0.8,0.01723,0.003768,482,510,cyclist,Chaotic Negotiation
482,517,pedestrian,lcv,ped_veh,agent_b_first,1.3525,0.1501,1.185,0.0,1.1144,2.35,5e-05,3e-06,482,517,lcv,Chaotic Negotiation
482,520,pedestrian,cyclist,ped_veh,agent_b_first,4.9566,0.6504,0.7264,0.0,1.2767,,0.00048,0.000105,482,520,cyclist,Unclear Advantage
482,525,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.0107,0.8004,0.1214,0.3002,0.1683,0.85,0.25447,0.055631,482,525,cyclist,Unknown
482,527,pedestrian,cyclist,ped_veh,agent_b_first,-0.5239,0.5003,0.3916,0.0,0.6994,0.85,0.0,0.0,482,527,cyclist,Unclear Advantage
482,539,pedestrian,lcv,ped_veh,agent_a_first,-4.136,0.8505,0.3186,0.2001,0.6112,0.5,0.00187,0.000125,482,539,lcv,Unclear Advantage
482,1949,pedestrian,cyclist,ped_veh,agent_b_first,8.822,1.5509,1.0343,0.0,1.1769,1.45,0.0,0.0,482,1949,cyclist,Insufficient Yield
482,3086,pedestrian,cyclist,ped_veh,agent_b_first,-1.7137,1.851,2.3622,0.2501,1.1829,1.35,8e-05,1.7e-05,482,3086,cyclist,Unclear Advantage
482,3346,pedestrian,truck,ped_veh,agent_b_first,-0.7326,1.2507,8.083,0.0,3.5301,1.1,0.00013,7e-06,482,3346,truck,Unclear Advantage
492,497,lcv,lcv,veh_veh,agent_b_first,-1.1314,1.2007,1.9413,0.1501,0.3675,0.35,0.23612,0.009279,492,497,lcv,Unclear Advantage
492,499,lcv,cyclist,cyc_veh,agent_b_first,-18.2161,0.2001,1.9215,0.0,4.32,1.6,0.0002,1.3e-05,492,499,cyclist,Contested Right-of-Way
492,1911,lcv,pedestrian,ped_veh,agent_a_first,0.7954,0.4502,1.3404,1.0506,0.4244,0.35,0.18657,0.012513,492,1911,pedestrian,Unclear Advantage
492,1930,lcv,pedestrian,ped_veh,agent_a_first,1.4863,2.1512,0.7741,1.0506,0.6234,0.6,0.1613,0.010818,492,1930,pedestrian,Unclear Advantage
492,1943,lcv,pedestrian,ped_veh,agent_b_first,11.1399,0.9505,2.5105,0.0,3.24,,0.0,0.0,492,1943,pedestrian,Insufficient Yield
497,504,lcv,lcv,veh_veh,unresolved_conflict_zone,-7.0667,0.0,0.4554,0.0,0.5642,,0.02252,0.000885,497,504,lcv,Contested Right-of-Way
497,507,lcv,lcv,veh_veh,agent_a_first,1.6857,0.0,0.0621,0.0,0.6501,,0.01448,0.000569,497,507,lcv,Chaotic Negotiation
497,510,lcv,cyclist,cyc_veh,agent_b_first,1.0938,0.1001,1.0687,0.0,0.7049,,1e-05,1e-06,497,510,cyclist,Chaotic Negotiation
497,1911,lcv,pedestrian,ped_veh,agent_b_first,-1.7968,0.0,0.7018,0.9005,1.0466,0.7,0.09974,0.00669,497,1911,pedestrian,Chaotic Negotiation
497,1930,lcv,pedestrian,ped_veh,agent_b_first,-2.4632,0.2501,1.3433,1.0006,1.1334,0.9,0.04847,0.003251,497,1930,pedestrian,Unclear Advantage
497,1953,lcv,pedestrian,ped_veh,agent_a_first,0.8248,1.1006,0.4478,0.0,0.7613,0.8,0.0,0.0,497,1953,pedestrian,Unclear Advantage
499,510,cyclist,cyclist,cyc_veh,agent_b_first,1.6296,0.7004,0.3833,0.3002,0.4484,0.85,0.20458,0.036178,499,510,cyclist,Agent B Priority — Stable
499,1757,cyclist,pedestrian,ped_veh,agent_a_first,-2.2363,0.0,0.9272,0.0,1.8401,,1e-05,3e-06,499,1757,pedestrian,Chaotic Negotiation
499,1911,cyclist,pedestrian,ped_veh,agent_a_first,14.3179,0.05,2.11,0.0,1.9466,3.2,0.0,0.0,499,1911,pedestrian,Marginal Yield
499,1930,cyclist,pedestrian,ped_veh,agent_a_first,-1.9559,0.1501,1.4649,0.0,2.1867,2.65,0.0,0.0,499,1930,pedestrian,Chaotic Negotiation
499,1953,cyclist,pedestrian,ped_veh,agent_b_first,-1.362,0.2001,0.2711,0.0,0.1519,0.05,0.36908,0.080687,499,1953,pedestrian,Unclear Advantage
504,507,lcv,lcv,veh_veh,unresolved_conflict_zone,-1.5196,0.6504,0.0965,0.0,0.2535,,0.96523,0.037931,504,507,lcv,Unclear Advantage
510,515,cyclist,pedestrian,ped_veh,agent_a_first,-1.4915,0.05,0.5049,0.5503,0.8502,,0.0,0.0,510,515,pedestrian,Chaotic Negotiation
510,518,cyclist,pedestrian,ped_veh,agent_b_first,-26.879,0.0,0.6641,0.2501,0.6768,,0.0,0.0,510,518,pedestrian,Contested Non-Yielding
510,1757,cyclist,pedestrian,ped_veh,agent_a_first,0.5126,1.3507,0.0872,0.4502,0.345,,0.0,0.0,510,1757,pedestrian,Unclear Advantage
510,1911,cyclist,pedestrian,ped_veh,agent_b_first,-2.6319,0.0,0.3272,0.4002,1.054,1.45,0.0007,0.000153,510,1911,pedestrian,Chaotic Negotiation
510,1930,cyclist,pedestrian,ped_veh,agent_b_first,0.3012,0.5503,0.6274,0.7504,0.6043,1.25,0.00143,0.000314,510,1930,pedestrian,Unclear Advantage
510,1949,cyclist,cyclist,cyc_veh,agent_a_first,-1.9502,0.5503,0.6795,0.2001,0.4545,,0.03591,0.00635,510,1949,cyclist,Gap-Forced Merge
510,1953,cyclist,pedestrian,ped_veh,agent_a_first,1.0146,0.05,0.2076,0.6504,0.3117,0.2,0.25796,0.056395,510,1953,pedestrian,Chaotic Negotiation
510,3086,cyclist,cyclist,cyc_veh,agent_a_first,3.8513,1.0506,1.218,0.0,1.0936,2.0,0.00209,0.000369,510,3086,cyclist,Agent A Priority — Stable
510,3333,cyclist,pedestrian,ped_veh,agent_a_first,-5.8766,2.6515,0.8436,0.4002,1.6179,,0.0,0.0,510,3333,pedestrian,Unclear Advantage
510,3346,cyclist,truck,cyc_veh,agent_a_first,-1.9254,1.3007,0.1253,0.0,0.5636,1.65,0.002,0.000107,510,3346,truck,Gap-Forced Merge
515,1949,pedestrian,cyclist,ped_veh,agent_b_first,-23.5294,0.0,3.6138,0.0,0.9124,,0.0,0.0,515,1949,cyclist,Contested Non-Yielding
517,526,lcv,car,veh_veh,agent_a_first,0.198,0.0,4.1062,0.0,0.9587,,0.24833,0.011836,517,526,car,Chaotic Negotiation
517,529,lcv,pedestrian,ped_veh,agent_a_first,-3.269,0.2001,2.331,0.2001,1.449,,2e-05,2e-06,517,529,pedestrian,Unclear Advantage
517,1911,lcv,pedestrian,ped_veh,agent_a_first,0.4499,0.05,0.7317,0.0,1.0625,1.55,0.00347,0.000232,517,1911,pedestrian,Chaotic Negotiation
517,1930,lcv,pedestrian,ped_veh,agent_a_first,-1.3536,0.05,0.5012,0.0,1.3056,2.6,0.00143,9.6e-05,517,1930,pedestrian,Chaotic Negotiation
518,1949,pedestrian,cyclist,ped_veh,agent_a_first,1.3236,0.9005,0.432,0.05,0.6491,0.25,0.23024,0.050335,518,1949,cyclist,Unclear Advantage
518,3086,pedestrian,cyclist,ped_veh,agent_a_first,-0.1318,1.6009,0.5129,0.3002,0.5124,0.55,0.02086,0.004561,518,3086,cyclist,Unclear Advantage
520,1911,cyclist,pedestrian,ped_veh,agent_a_first,-11.9563,0.7004,0.0664,0.05,2.1427,,0.0,0.0,520,1911,pedestrian,Gap-Driven Crossing
520,1930,cyclist,pedestrian,ped_veh,agent_a_first,3.3736,0.1001,0.1453,0.05,1.7039,,0.0,0.0,520,1930,pedestrian,Chaotic Negotiation
525,1911,cyclist,pedestrian,ped_veh,agent_a_first,-0.3109,0.8004,0.2435,0.0,0.8035,1.05,0.01365,0.002985,525,1911,pedestrian,Unclear Advantage
525,1930,cyclist,pedestrian,ped_veh,agent_a_first,-5.0927,0.1501,1.3243,0.0,0.8721,1.25,0.00123,0.000269,525,1930,pedestrian,Chaotic Negotiation
525,3086,cyclist,cyclist,cyc_veh,agent_b_first,-4.9473,0.0,0.3021,0.0,0.8418,,0.0,0.0,525,3086,cyclist,Contested Right-of-Way
526,570,car,pedestrian,ped_veh,agent_a_first,3.9971,2.7515,3.2676,0.6003,3.1215,0.95,0.0,0.0,526,570,pedestrian,Unclear Advantage
526,585,car,cyclist,cyc_veh,agent_a_first,-3.1379,0.6504,1.2231,0.0,1.5349,,4e-05,3e-06,526,585,cyclist,Gap-Forced Merge
526,588,car,pedestrian,ped_veh,agent_a_first,3.2063,0.1501,1.4503,0.0,1.2928,,0.0,0.0,526,588,pedestrian,Chaotic Negotiation
526,1942,car,pedestrian,ped_veh,agent_a_first,-1.3784,1.1006,1.2002,0.0,0.9499,5.2,0.0002,2e-05,526,1942,pedestrian,Unclear Advantage
526,2022,car,lcv,veh_veh,agent_a_first,-15.7969,0.05,3.667,1.0006,4.7617,0.9,0.0,0.0,526,2022,lcv,Contested Right-of-Way
526,2053,car,lcv,veh_veh,agent_b_first,-1.055,1.3507,0.5187,0.0,0.3914,0.05,0.32229,0.01536,526,2053,lcv,Unclear Advantage
526,2086,car,pedestrian,ped_veh,agent_a_first,-2.9312,1.751,1.1891,0.3002,4.0324,1.1,0.0,0.0,526,2086,pedestrian,Unclear Advantage
526,2100,car,car,veh_veh,agent_a_first,-1.0447,0.4502,0.2467,0.05,0.7295,2.55,0.00062,3.7e-05,526,2100,car,Unclear Advantage
526,2132,car,pedestrian,ped_veh,agent_a_first,2.5339,0.1001,0.4241,0.1001,2.9398,,1e-05,1e-06,526,2132,pedestrian,Chaotic Negotiation
526,3346,car,truck,veh_veh,unresolved_conflict_zone,135.3735,0.05,0.1478,0.0,1.5523,,0.01257,0.000524,526,3346,truck,Agent B Priority — Marginal
527,1911,cyclist,pedestrian,ped_veh,agent_a_first,4.3745,0.4502,1.2756,0.0,0.8781,1.0,0.0,0.0,527,1911,pedestrian,Unclear Advantage
527,1930,cyclist,pedestrian,ped_veh,agent_a_first,1.2553,0.4502,0.942,0.0,1.1155,1.7,0.0,0.0,527,1930,pedestrian,Unclear Advantage
539,1911,lcv,pedestrian,ped_veh,agent_b_first,5.1505,0.9005,2.9717,0.0,0.9952,0.9,2e-05,1e-06,539,1911,pedestrian,Unclear Advantage
544,1963,cyclist,pedestrian,ped_veh,agent_b_first,-6.927,0.3502,0.9438,0.2501,0.948,0.4,0.00023,5.1e-05,544,1963,pedestrian,Unclear Advantage
559,563,cyclist,cyclist,cyc_veh,agent_b_first,-0.5971,1.6009,0.5087,0.4002,0.2455,0.5,0.26393,0.046673,559,563,cyclist,Unclear Advantage
559,567,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,-0.0132,0.2001,0.0187,0.3502,0.2375,0.45,4e-05,7e-06,559,567,cyclist,Chaotic Negotiation
559,568,cyclist,pedestrian,ped_veh,agent_a_first,-1.1512,0.6003,0.1975,0.1001,0.519,,0.0,0.0,559,568,pedestrian,Unclear Advantage
559,1911,cyclist,pedestrian,ped_veh,agent_a_first,1.3659,0.8505,0.5738,0.2501,0.6916,,0.00932,0.002037,559,1911,pedestrian,Unclear Advantage
559,1932,cyclist,pedestrian,ped_veh,agent_a_first,0.5758,0.3502,1.6805,0.1001,0.6554,,0.01259,0.002752,559,1932,pedestrian,Unclear Advantage
559,1942,cyclist,pedestrian,ped_veh,agent_a_first,-0.5264,1.0006,0.4523,0.4502,0.5286,,0.0064,0.001399,559,1942,pedestrian,Unclear Advantage
559,1976,cyclist,cyclist,cyc_veh,agent_b_first,0.8048,0.3002,0.6895,0.1001,0.6114,,0.0,0.0,559,1976,cyclist,Unclear Advantage
559,1979,cyclist,motorcycle,cyc_veh,agent_b_first,-0.7434,0.8505,0.9196,0.0,1.1293,0.7,0.0,0.0,559,1979,motorcycle,Unclear Advantage
559,3362,cyclist,pedestrian,ped_veh,agent_b_first,-62.3603,0.0,2.9053,0.05,5.3448,,0.00024,5.3e-05,559,3362,pedestrian,Contested Non-Yielding
563,567,cyclist,cyclist,cyc_veh,agent_b_first,-1.3304,0.7504,0.147,0.2001,0.2092,0.45,0.00011,2e-05,563,567,cyclist,Unclear Advantage
563,568,cyclist,pedestrian,ped_veh,agent_a_first,-0.9535,0.3002,0.001,0.0,0.4278,,0.00244,0.000532,563,568,pedestrian,Unclear Advantage
563,1911,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-2.7205,0.05,0.1312,0.0,0.3243,0.05,0.41199,0.090068,563,1911,pedestrian,Unknown
563,1932,cyclist,pedestrian,ped_veh,agent_a_first,0.476,0.8505,0.1963,0.1001,0.1583,2.8,0.15046,0.032893,563,1932,pedestrian,Unclear Advantage
563,1942,cyclist,pedestrian,ped_veh,agent_a_first,0.6642,0.0,1.4485,0.3502,0.1322,0.65,0.20909,0.045711,563,1942,pedestrian,Chaotic Negotiation
563,1976,cyclist,cyclist,cyc_veh,agent_b_first,2.362,0.3002,0.4464,0.0,0.7572,,0.0,0.0,563,1976,cyclist,Agent B Priority — Stable
563,3362,cyclist,pedestrian,ped_veh,agent_a_first,-23.5489,0.4502,1.7373,0.1001,3.3425,,0.20841,0.045561,563,3362,pedestrian,Gap-Driven Crossing
567,568,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-1.0074,0.05,0.0112,0.0,0.033,0.05,0.84273,0.184235,567,568,pedestrian,Unknown
567,1911,cyclist,pedestrian,ped_veh,agent_a_first,1.6122,0.1001,0.6928,0.0,0.3223,0.2,0.50245,0.109844,567,1911,pedestrian,Chaotic Negotiation
567,1942,cyclist,pedestrian,ped_veh,agent_a_first,3.9055,0.0,5.5042,0.0,1.0487,,0.00109,0.000239,567,1942,pedestrian,Chaotic Negotiation
570,585,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-4.8584,0.2001,0.5047,0.0,2.7033,,0.0,0.0,570,585,cyclist,Unknown
570,604,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-8.9032,0.05,0.0684,0.3502,0.1814,,1e-05,2e-06,570,604,cyclist,Unknown
570,2053,pedestrian,lcv,ped_veh,agent_b_first,-2.8681,1.5509,3.9803,0.0,2.6359,0.55,2e-05,1e-06,570,2053,lcv,Unclear Advantage
570,2075,pedestrian,motorcycle,ped_veh,agent_a_first,2.6227,0.0,1.8776,0.2501,0.8115,,0.0,0.0,570,2075,motorcycle,Chaotic Negotiation
570,2140,pedestrian,motorcycle,ped_veh,agent_b_first,-9.6073,0.5003,8.2072,0.1501,3.9214,,0.02155,0.004338,570,2140,motorcycle,Assertive Non-Yielding
570,2146,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-0.7337,0.05,0.0734,0.6003,0.1994,0.6,0.02188,0.004783,570,2146,cyclist,Unknown
585,1942,cyclist,pedestrian,ped_veh,agent_b_first,-22.7379,0.0,0.5382,0.0,1.4964,,0.0,0.0,585,1942,pedestrian,Contested Non-Yielding
585,3369,cyclist,pedestrian,ped_veh,agent_b_first,8.1861,0.1001,1.0721,0.05,1.6199,,0.0,0.0,585,3369,pedestrian,Pedestrian Hesitation
604,614,cyclist,pedestrian,ped_veh,agent_b_first,1.4433,0.2001,0.0241,0.2001,0.5408,,0.0,0.0,604,614,pedestrian,Unclear Advantage
604,616,cyclist,lcv,cyc_veh,agent_b_first,-1.0038,0.8505,0.7809,0.5503,0.6981,0.5,0.05375,0.003429,604,616,lcv,Unclear Advantage
604,628,cyclist,pedestrian,ped_veh,agent_b_first,2.0715,0.3502,2.3786,0.0,1.7598,,0.0,0.0,604,628,pedestrian,Unclear Advantage
604,629,cyclist,pedestrian,ped_veh,agent_b_first,1.7661,1.0006,2.441,0.2001,3.034,,0.0,0.0,604,629,pedestrian,Unclear Advantage
604,637,cyclist,pedestrian,ped_veh,agent_b_first,1.1225,0.1001,1.6289,0.2501,2.1024,0.65,0.0,0.0,604,637,pedestrian,Chaotic Negotiation
604,2027,cyclist,lcv,cyc_veh,agent_a_first,-3.362,0.3002,0.0526,0.0,1.1084,1.15,0.00203,0.00013,604,2027,lcv,Gap-Forced Merge
604,2075,cyclist,motorcycle,cyc_veh,agent_b_first,-0.293,1.7009,1.7208,0.1001,2.4128,,0.0,0.0,604,2075,motorcycle,Unclear Advantage
604,2140,cyclist,motorcycle,cyc_veh,agent_b_first,4.6118,0.5003,2.7915,0.2001,2.3544,,0.0,0.0,604,2140,motorcycle,Agent B Priority — Stable
604,2207,cyclist,pedestrian,ped_veh,agent_b_first,-2.4147,0.1001,1.3566,0.0,1.6099,,0.0,0.0,604,2207,pedestrian,Chaotic Negotiation
604,2233,cyclist,pedestrian,ped_veh,agent_a_first,3.5911,0.4002,1.1301,0.3002,0.9455,1.55,0.0,0.0,604,2233,pedestrian,Unclear Advantage
604,3095,cyclist,pedestrian,ped_veh,agent_b_first,-0.2473,0.0,0.224,1.2007,0.9297,5.5,2e-05,5e-06,604,3095,pedestrian,Chaotic Negotiation
604,3097,cyclist,car,cyc_veh,agent_a_first,-0.3158,1.851,1.0365,2.2012,0.4556,0.8,0.05143,0.004615,604,3097,car,Unclear Advantage
604,3389,cyclist,pedestrian,ped_veh,agent_a_first,-1.7705,0.0,0.5659,0.2001,0.8428,,0.0,0.0,604,3389,pedestrian,Chaotic Negotiation
604,3406,cyclist,pedestrian,ped_veh,agent_a_first,0.2786,0.0,0.1187,0.0,1.0084,,0.0,0.0,604,3406,pedestrian,Chaotic Negotiation
614,2075,pedestrian,motorcycle,ped_veh,agent_b_first,0.4952,0.5503,0.9645,0.1001,1.0672,,0.0,0.0,614,2075,motorcycle,Unclear Advantage
614,2146,pedestrian,cyclist,ped_veh,agent_a_first,1.7288,0.1001,0.3095,0.6504,0.3214,0.4,0.02398,0.005242,614,2146,cyclist,Chaotic Negotiation
616,637,lcv,pedestrian,ped_veh,agent_b_first,12.6135,0.05,0.8065,0.0,5.1547,0.35,5e-05,3e-06,616,637,pedestrian,Pedestrian Hesitation
616,2027,lcv,lcv,veh_veh,unresolved_conflict_zone,-1.2567,3.0017,0.6726,0.0,0.4657,0.05,0.03223,0.001266,616,2027,lcv,Unclear Advantage
616,2207,lcv,pedestrian,ped_veh,agent_b_first,-0.8168,0.1501,0.3525,0.0,0.5006,0.15,0.0003,2e-05,616,2207,pedestrian,Chaotic Negotiation
616,2233,lcv,pedestrian,ped_veh,agent_b_first,-0.5816,0.0,0.2287,0.0,0.4767,0.45,6e-05,4e-06,616,2233,pedestrian,Chaotic Negotiation
616,3095,lcv,pedestrian,ped_veh,agent_a_first,4.714,0.0,1.2473,0.0,2.0131,1.8,2e-05,2e-06,616,3095,pedestrian,Chaotic Negotiation
616,3097,lcv,car,veh_veh,agent_b_first,-0.0989,1.2007,3.0398,0.0,0.6398,,0.02844,0.001355,616,3097,car,Unclear Advantage
616,3395,lcv,pedestrian,ped_veh,agent_b_first,-1.9531,0.1001,1.4715,0.0,0.6467,,0.00028,1.9e-05,616,3395,pedestrian,Chaotic Negotiation
616,3406,lcv,pedestrian,ped_veh,agent_b_first,-8.6326,0.6504,1.2814,0.0,5.0653,0.75,0.018,0.001207,616,3406,pedestrian,Assertive Non-Yielding
628,2027,pedestrian,lcv,ped_veh,agent_a_first,-0.796,0.2001,2.0001,0.1001,1.2683,1.6,0.07575,0.00508,628,2027,lcv,Unclear Advantage
628,2146,pedestrian,cyclist,ped_veh,agent_b_first,14.9408,0.9005,2.1342,0.0,2.8302,1.45,0.0,0.0,628,2146,cyclist,Insufficient Yield
629,2027,pedestrian,lcv,ped_veh,agent_a_first,0.9137,0.1001,1.5613,0.2501,0.3224,1.3,0.08295,0.005563,629,2027,lcv,Chaotic Negotiation
629,2146,pedestrian,cyclist,ped_veh,agent_a_first,-10.4364,0.1001,0.5305,0.05,1.4286,,0.0,0.0,629,2146,cyclist,Late Pedestrian Surge
629,3097,pedestrian,car,ped_veh,agent_b_first,7.0676,1.3007,0.1889,0.1001,2.2694,,0.0,0.0,629,3097,car,Insufficient Yield
637,2027,pedestrian,lcv,ped_veh,agent_a_first,1.2574,0.0,0.0382,0.3002,1.7341,0.2,0.31042,0.020819,637,2027,lcv,Chaotic Negotiation
673,680,pedestrian,lcv,ped_veh,agent_a_first,-1.2193,1.0506,0.0414,0.0,0.6099,2.9,0.29294,0.019647,673,680,lcv,Unclear Advantage
673,2295,pedestrian,lcv,ped_veh,agent_b_first,-1.1114,0.8505,0.1069,0.0,0.8241,0.05,0.59846,0.040138,673,2295,lcv,Unclear Advantage
673,3113,pedestrian,truck,ped_veh,agent_a_first,1.6478,0.4002,1.6285,0.0,2.0903,,0.00038,2.1e-05,673,3113,truck,Unclear Advantage
680,694,lcv,pedestrian,ped_veh,agent_b_first,-13.355,0.3502,0.7732,0.0,2.085,1.95,0.00065,4.3e-05,680,694,pedestrian,Assertive Non-Yielding
680,2261,lcv,pedestrian,ped_veh,unresolved_conflict_zone,-4.1941,1.3507,0.013,0.0,1.4548,,0.04981,0.003341,680,2261,pedestrian,Unknown
680,2296,lcv,pedestrian,ped_veh,agent_b_first,-2.0592,0.2501,0.727,0.1501,0.6849,,0.04541,0.003046,680,2296,pedestrian,Unclear Advantage
