agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
561,1791,pedestrian,motorcycle,ped_veh,agent_a_first,0.7169,0.0,0.1771,0.9505,1.217,1.1,0.0,0.0,561,1791,motorcycle
564,576,pedestrian,cyclist,ped_veh,agent_b_first,-2.7722,0.2001,0.472,0.0,1.2506,0.85,0.0,0.0,564,576,cyclist
564,1791,pedestrian,motorcycle,ped_veh,agent_b_first,0.0954,0.0,0.892,1.4508,1.0333,0.55,0.04108,0.008269,564,1791,motorcycle
566,576,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,0.5886,0.0,0.1158,0.2001,0.7345,,0.0,0.0,566,576,cyclist
566,584,cyclist,lcv,cyc_veh,agent_b_first,-1.8364,0.8004,0.9022,0.7504,0.6526,0.35,0.06025,0.003843,566,584,lcv
566,589,cyclist,pedestrian,ped_veh,agent_a_first,-0.8846,0.05,1.1209,0.4502,0.6053,,0.0,0.0,566,589,pedestrian
566,591,cyclist,pedestrian,ped_veh,agent_b_first,-1.9506,0.2501,5.6784,0.1501,1.3538,,0.0,0.0,566,591,pedestrian
566,592,cyclist,pedestrian,ped_veh,agent_b_first,-8.2533,0.8505,6.3365,0.2001,1.8625,0.7,0.0,0.0,566,592,pedestrian
566,1455,cyclist,pedestrian,ped_veh,agent_b_first,-1.7834,0.1501,0.6446,0.05,1.1294,,0.0,0.0,566,1455,pedestrian
566,1784,cyclist,lcv,cyc_veh,unresolved_conflict_zone,-2.7999,0.0,1.5897,0.0,1.1902,0.05,0.34724,0.02215,566,1784,lcv
566,1791,cyclist,motorcycle,cyc_veh,unresolved_conflict_zone,-0.0831,0.0,0.0897,0.3502,1.6088,,0.0,0.0,566,1791,motorcycle
566,1792,cyclist,pedestrian,ped_veh,agent_a_first,-1.283,0.8505,0.3067,0.0,0.5016,,5e-05,1.2e-05,566,1792,pedestrian
566,1793,cyclist,pedestrian,ped_veh,agent_b_first,0.69,0.0,0.6288,0.3502,0.4816,0.55,0.0,0.0,566,1793,pedestrian
566,1798,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-2.8852,1.0006,0.1902,0.2001,0.6966,3.1,0.0,0.0,566,1798,pedestrian
566,1802,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,0.0365,0.6504,0.0002,0.05,1.3103,,0.0,0.0,566,1802,pedestrian
573,1791,pedestrian,motorcycle,ped_veh,agent_b_first,1.4054,1.3507,1.5578,0.2001,1.7592,,0.13933,0.028048,573,1791,motorcycle
575,582,pedestrian,cyclist,ped_veh,agent_a_first,5.0284,0.2501,3.5607,0.0,1.1664,,0.0,0.0,575,582,cyclist
576,1791,cyclist,motorcycle,cyc_veh,agent_a_first,0.3456,0.4002,0.2474,0.0,0.8947,2.75,0.0,0.0,576,1791,motorcycle
576,1799,cyclist,pedestrian,ped_veh,agent_b_first,-0.4764,0.2501,0.4319,0.0,0.043,0.05,0.65528,0.143255,576,1799,pedestrian
577,582,pedestrian,cyclist,ped_veh,agent_b_first,1.765,0.1501,2.3398,0.0,0.7273,,0.00153,0.000334,577,582,cyclist
581,582,pedestrian,cyclist,ped_veh,agent_b_first,-1.553,1.801,0.2966,0.5503,0.2017,0.4,0.00344,0.000752,581,582,cyclist
582,583,cyclist,pedestrian,ped_veh,agent_a_first,-2.4815,0.05,2.1289,0.0,1.2976,,0.0,0.0,582,583,pedestrian
584,589,lcv,pedestrian,ped_veh,agent_a_first,0.3487,0.0,0.9026,0.0,0.4213,0.4,0.00579,0.000388,584,589,pedestrian
584,1455,lcv,pedestrian,ped_veh,agent_a_first,1.5756,0.4002,0.6927,0.0,0.593,0.45,0.00036,2.4e-05,584,1455,pedestrian
584,1784,lcv,lcv,veh_veh,unresolved_conflict_zone,0.2195,5.3529,0.3664,0.0,0.4616,0.05,0.03438,0.001351,584,1784,lcv
584,1799,lcv,pedestrian,ped_veh,agent_a_first,1.4019,3.4019,0.0019,0.1501,0.3299,0.8,0.09516,0.006383,584,1799,pedestrian
584,1800,lcv,cyclist,cyc_veh,agent_a_first,2.1794,0.2001,0.8665,0.2001,0.7231,1.35,0.00033,2.1e-05,584,1800,cyclist
584,1802,lcv,pedestrian,ped_veh,agent_b_first,-53.6963,0.5503,6.9905,0.0,6.3111,0.85,0.0143,0.000959,584,1802,pedestrian
584,1818,lcv,pedestrian,ped_veh,agent_a_first,0.2658,0.4002,3.7677,0.0,1.2213,,0.00345,0.000231,584,1818,pedestrian
589,1784,pedestrian,lcv,ped_veh,agent_b_first,-1.8313,0.4502,1.5583,0.0,0.7417,0.7,0.0,0.0,589,1784,lcv
589,1800,pedestrian,cyclist,ped_veh,agent_b_first,-0.061,0.0,1.7367,0.5003,0.5395,0.6,0.00011,2.5e-05,589,1800,cyclist
591,1784,pedestrian,lcv,ped_veh,agent_b_first,-1.6027,0.3002,0.7179,0.2001,0.4811,0.5,0.1111,0.007451,591,1784,lcv
592,1784,pedestrian,lcv,ped_veh,agent_a_first,0.8859,0.1001,1.6143,0.3502,0.1831,0.25,0.13059,0.008758,592,1784,lcv
599,623,truck,pedestrian,ped_veh,agent_a_first,5.8576,1.1006,8.9832,0.05,1.8552,1.2,0.00071,4e-05,599,623,pedestrian
599,634,truck,lcv,veh_veh,unresolved_conflict_zone,-3.1166,1.0006,0.2009,0.0,0.8084,0.6,0.0,0.0,599,634,lcv
600,1784,pedestrian,lcv,ped_veh,agent_b_first,-1.9161,1.1506,4.0598,0.3002,1.8171,0.2,0.32832,0.02202,600,1784,lcv
600,1800,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,1.997,0.0,0.0131,0.1001,1.6353,2.35,0.0,0.0,600,1800,cyclist
608,1459,motorcycle,pedestrian,ped_veh,agent_b_first,-3.4099,0.05,0.6141,0.0,0.5284,,0.01281,0.002578,608,1459,pedestrian
623,634,pedestrian,lcv,ped_veh,agent_b_first,4.2973,0.2001,1.3766,0.0,1.4195,,0.0,0.0,623,634,lcv
623,1476,pedestrian,cyclist,ped_veh,agent_b_first,-3.6296,0.05,0.3608,0.0,0.5038,,0.00306,0.000668,623,1476,cyclist
626,633,pedestrian,car,ped_veh,agent_a_first,1.9637,0.0,0.3052,0.0,0.2487,0.15,0.02174,0.002109,626,633,car
626,634,pedestrian,lcv,ped_veh,unresolved_conflict_zone,1.7529,1.4508,0.3661,0.0,0.1225,0.05,0.53326,0.035765,626,634,lcv
626,641,pedestrian,lcv,ped_veh,agent_a_first,2.3088,0.2001,0.24,0.0,0.2036,0.2,0.78435,0.052605,626,641,lcv
626,644,pedestrian,cyclist,ped_veh,agent_a_first,2.9233,0.5503,2.375,0.05,0.602,,0.0,0.0,626,644,cyclist
626,1476,pedestrian,cyclist,ped_veh,agent_a_first,-1.4694,1.6009,0.0126,0.5503,0.5072,0.7,0.0001,2.2e-05,626,1476,cyclist
633,634,car,lcv,veh_veh,agent_b_first,2.0374,0.9505,0.4277,0.0,0.5207,0.05,0.15412,0.007345,633,634,lcv
633,1459,car,pedestrian,ped_veh,agent_a_first,3.4055,0.9505,0.3634,0.05,1.0119,,0.0,0.0,633,1459,pedestrian
634,639,lcv,truck,veh_veh,agent_a_first,-1.3456,1.0006,1.584,0.0,2.0482,,0.01023,0.00036,634,639,truck
634,641,lcv,lcv,veh_veh,agent_a_first,0.3222,1.0006,0.2712,0.0,0.7471,0.65,0.47482,0.018659,634,641,lcv
634,1476,lcv,cyclist,cyc_veh,agent_b_first,-1.4704,0.05,0.8799,0.4002,0.6522,,0.00225,0.000144,634,1476,cyclist
634,1821,lcv,pedestrian,ped_veh,agent_b_first,-0.5864,0.3002,0.0988,0.0,0.3646,,0.00263,0.000176,634,1821,pedestrian
639,641,truck,lcv,veh_veh,unresolved_conflict_zone,4.2692,2.1512,0.0398,0.0,0.8716,1.2,0.04754,0.001672,639,641,lcv
639,646,truck,cyclist,cyc_veh,agent_b_first,0.1782,0.6504,1.2635,0.0,1.3402,,0.04744,0.002542,639,646,cyclist
639,647,truck,pedestrian,ped_veh,agent_b_first,-0.9002,0.9005,1.6317,0.0,1.2114,,0.03473,0.001939,639,647,pedestrian
639,1830,truck,car,veh_veh,agent_a_first,4.3502,0.0,1.0421,0.0,0.7551,6.6,0.00111,4.6e-05,639,1830,car
641,1461,lcv,pedestrian,ped_veh,agent_b_first,-0.7858,0.05,0.2101,0.0,1.6484,,0.04954,0.003323,641,1461,pedestrian
641,1476,lcv,cyclist,cyc_veh,agent_b_first,-1.2201,0.9005,2.5913,0.0,0.5496,,0.00105,6.7e-05,641,1476,cyclist
641,1821,lcv,pedestrian,ped_veh,agent_a_first,0.4744,0.4502,0.2637,0.0,0.3092,,0.02474,0.00166,641,1821,pedestrian
641,1829,lcv,pedestrian,ped_veh,agent_a_first,0.6522,0.4002,0.5172,0.0,0.4862,,0.00021,1.4e-05,641,1829,pedestrian
644,1461,cyclist,pedestrian,ped_veh,agent_a_first,7.2587,0.0,0.1153,0.2501,0.4292,1.7,0.02899,0.006338,644,1461,pedestrian
673,682,cyclist,truck,cyc_veh,agent_a_first,-1.5983,0.6003,0.5469,0.0,0.3675,0.7,0.15331,0.008214,673,682,truck
673,1463,cyclist,pedestrian,ped_veh,agent_a_first,0.3061,0.1001,2.7448,1.2007,0.2356,0.55,0.02258,0.004936,673,1463,pedestrian
673,1473,cyclist,pedestrian,ped_veh,agent_a_first,-1.4345,0.0,1.003,1.3007,0.6093,0.6,0.0348,0.007607,673,1473,pedestrian
673,1495,cyclist,lcv,cyc_veh,unresolved_conflict_zone,1.0936,0.2001,0.0987,0.0,0.0204,0.45,0.68108,0.043447,673,1495,lcv
673,1835,cyclist,truck,cyc_veh,unresolved_conflict_zone,0.7711,0.05,0.0362,0.0,0.0256,0.25,0.08327,0.004461,673,1835,truck
673,1838,cyclist,pedestrian,ped_veh,agent_a_first,-2.9244,0.4502,11.9484,0.0,0.9459,,0.0,0.0,673,1838,pedestrian
673,2031,cyclist,pedestrian,ped_veh,agent_b_first,-2.3104,0.3502,0.0558,0.2501,0.3129,,3e-05,6e-06,673,2031,pedestrian
677,1495,cyclist,lcv,cyc_veh,agent_b_first,4.5319,0.8004,1.1577,0.0,0.3013,,0.14355,0.009157,677,1495,lcv
682,1463,truck,pedestrian,ped_veh,agent_b_first,1.9656,0.0,0.9398,0.0,3.0255,,0.0001,6e-06,682,1463,pedestrian
682,1473,truck,pedestrian,ped_veh,agent_a_first,0.7356,1.0506,0.3024,0.0,2.1578,,0.0,0.0,682,1473,pedestrian
682,1495,truck,lcv,veh_veh,unresolved_conflict_zone,3.5763,0.4502,0.2588,0.0,0.3367,,0.05602,0.00197,682,1495,lcv
682,1838,truck,pedestrian,ped_veh,agent_a_first,0.1968,0.6003,0.2563,0.0,1.7953,,4e-05,2e-06,682,1838,pedestrian
682,2031,truck,pedestrian,ped_veh,agent_a_first,1.8316,0.7504,2.2838,0.0,2.1492,,0.0,0.0,682,2031,pedestrian
691,693,motorcycle,pedestrian,ped_veh,agent_a_first,-4.8083,1.0006,0.4167,0.0,1.6923,,0.0,0.0,691,693,pedestrian
691,694,motorcycle,car,veh_veh,agent_a_first,-26.1104,0.5503,1.9371,0.0,2.7077,0.7,0.00129,0.000113,691,694,car
691,1463,motorcycle,pedestrian,ped_veh,agent_a_first,3.7384,2.2012,4.5122,0.8505,1.4821,0.95,0.0,0.0,691,1463,pedestrian
691,1473,motorcycle,pedestrian,ped_veh,agent_a_first,3.0602,0.0,2.2823,0.0,1.732,1.15,0.0,0.0,691,1473,pedestrian
691,1838,motorcycle,pedestrian,ped_veh,agent_a_first,4.5282,0.05,1.9043,0.7504,1.5313,2.45,0.0,0.0,691,1838,pedestrian
691,1842,motorcycle,car,veh_veh,agent_a_first,-5.1098,0.1001,1.5143,0.0,2.3447,,0.0,0.0,691,1842,car
691,2029,motorcycle,pedestrian,ped_veh,agent_a_first,-3.7731,0.7504,8.5928,0.0,3.7716,,0.0,0.0,691,2029,pedestrian
691,2031,motorcycle,pedestrian,ped_veh,agent_a_first,0.9555,0.0,3.2385,0.3002,1.9832,1.25,0.0,0.0,691,2031,pedestrian
712,722,lcv,car,veh_veh,agent_b_first,0.0407,2.8516,1.9656,0.0,1.1553,1.25,0.01096,0.000523,712,722,car
712,730,lcv,cyclist,cyc_veh,agent_a_first,2.6794,1.3507,2.1795,0.0,1.3794,1.5,0.0,0.0,712,730,cyclist
712,1853,lcv,pedestrian,ped_veh,agent_a_first,5.2644,2.0511,1.141,0.0,1.7548,2.3,0.0,0.0,712,1853,pedestrian
712,1854,lcv,pedestrian,ped_veh,agent_a_first,5.5941,0.1001,0.3547,0.0,1.7602,2.1,0.0,0.0,712,1854,pedestrian
720,722,pedestrian,car,ped_veh,agent_b_first,1.8797,0.1001,1.1076,0.0,1.2322,,0.0,0.0,720,722,car
721,722,cyclist,car,cyc_veh,agent_b_first,-8.2302,0.4502,5.543,0.0,1.3876,0.9,0.00011,1e-05,721,722,car
722,727,car,pedestrian,ped_veh,agent_b_first,-9.0399,0.9505,1.9649,0.0,1.359,,0.0,0.0,722,727,pedestrian
722,1853,car,pedestrian,ped_veh,agent_b_first,0.5209,0.4002,0.5384,0.0,0.5923,2.85,0.00093,9e-05,722,1853,pedestrian
722,1854,car,pedestrian,ped_veh,agent_b_first,3.1375,0.05,0.3652,0.2001,0.9945,1.75,0.00629,0.00061,722,1854,pedestrian
722,2027,car,pedestrian,ped_veh,agent_b_first,-4.1759,0.2001,0.5882,0.1501,1.1175,,0.00318,0.000308,722,2027,pedestrian
727,730,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-2.1085,0.0,0.0109,0.2501,0.3086,,0.00122,0.000267,727,730,cyclist
727,735,pedestrian,cyclist,ped_veh,agent_a_first,4.5355,0.0,1.01,0.0,0.9427,,0.0489,0.010691,727,735,cyclist
727,1863,pedestrian,cyclist,ped_veh,agent_b_first,1.0931,0.0,0.1098,0.2001,0.5785,1.25,0.00126,0.000276,727,1863,cyclist
730,737,cyclist,lcv,cyc_veh,agent_b_first,-0.992,0.2501,1.6043,0.0,0.8304,1.0,0.0,0.0,730,737,lcv
730,741,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,1.4935,0.8004,0.1408,0.0,0.562,1.1,2e-05,3e-06,730,741,cyclist
730,1465,cyclist,pedestrian,ped_veh,agent_b_first,-3.8575,0.9505,1.9242,0.1001,1.1891,,0.0,0.0,730,1465,pedestrian
730,1508,cyclist,cyclist,cyc_veh,agent_a_first,1.8134,0.1501,1.1929,0.5003,1.1751,,0.0,0.0,730,1508,cyclist
730,1852,cyclist,pedestrian,ped_veh,agent_b_first,-0.5528,0.2001,0.9532,0.4502,0.8141,,0.00027,6e-05,730,1852,pedestrian
730,1853,cyclist,pedestrian,ped_veh,agent_b_first,-0.3555,0.5003,0.9766,1.3507,0.3026,0.7,0.00847,0.001852,730,1853,pedestrian
730,1854,cyclist,pedestrian,ped_veh,agent_a_first,0.0259,0.1501,1.1607,1.5008,0.3381,0.9,0.02562,0.005602,730,1854,pedestrian
730,1856,cyclist,pedestrian,ped_veh,agent_a_first,4.3845,0.0,0.7707,0.2501,1.0522,2.2,0.0,0.0,730,1856,pedestrian
730,2027,cyclist,pedestrian,ped_veh,agent_a_first,1.4893,0.4502,0.9116,0.7004,1.3178,,0.0,0.0,730,2027,pedestrian
735,737,cyclist,lcv,cyc_veh,agent_b_first,-2.0197,1.2007,1.2443,0.0,1.2325,0.9,0.0,0.0,735,737,lcv
735,741,cyclist,cyclist,cyc_veh,agent_b_first,-1.4565,0.4002,0.2044,0.8505,0.3747,0.75,0.0,0.0,735,741,cyclist
735,745,cyclist,pedestrian,ped_veh,agent_a_first,3.8063,0.05,51.9326,0.1501,1.2715,0.85,0.0,0.0,735,745,pedestrian
735,746,cyclist,pedestrian,ped_veh,agent_a_first,-8.227,1.5509,11.5878,0.0,1.9241,9.05,0.0,0.0,735,746,pedestrian
735,747,cyclist,pedestrian,ped_veh,agent_a_first,-11.7137,1.4508,2.5601,0.0,1.4151,,0.0,0.0,735,747,pedestrian
735,1465,cyclist,pedestrian,ped_veh,agent_b_first,-1.4684,0.9005,1.1876,0.1001,1.2861,7.1,2e-05,5e-06,735,1465,pedestrian
735,1503,cyclist,cyclist,cyc_veh,agent_b_first,0.7021,0.3002,1.2909,0.1001,0.8781,2.2,0.0,0.0,735,1503,cyclist
735,1508,cyclist,cyclist,cyc_veh,agent_a_first,0.8034,0.2001,0.8248,0.5003,1.01,,0.0,0.0,735,1508,cyclist
735,1852,cyclist,pedestrian,ped_veh,agent_b_first,0.0208,0.2001,0.5658,0.1001,0.6354,1.65,0.03581,0.007829,735,1852,pedestrian
735,1853,cyclist,pedestrian,ped_veh,agent_b_first,-0.5004,0.5003,4.3082,0.9005,0.2062,0.15,0.14486,0.031669,735,1853,pedestrian
735,1854,cyclist,pedestrian,ped_veh,agent_a_first,0.1291,0.0,3.3723,1.1506,0.1386,0.25,0.23462,0.051292,735,1854,pedestrian
735,1863,cyclist,cyclist,cyc_veh,agent_b_first,1.5119,0.0,0.3393,0.0,0.4736,0.6,0.0053,0.000938,735,1863,cyclist
735,2027,cyclist,pedestrian,ped_veh,agent_a_first,-1.0661,1.7009,0.877,0.4002,1.0855,,0.00015,3.2e-05,735,2027,pedestrian
741,745,cyclist,pedestrian,ped_veh,agent_a_first,3.4789,0.9505,6.4485,0.1501,0.4013,0.3,0.08173,0.017868,741,745,pedestrian
741,1503,cyclist,cyclist,cyc_veh,agent_b_first,-1.6659,1.6509,0.2119,0.1001,0.92,0.8,0.00073,0.000129,741,1503,cyclist
741,1853,cyclist,pedestrian,ped_veh,agent_a_first,1.2355,0.5003,0.1728,0.5503,0.215,,0.02104,0.004599,741,1853,pedestrian
741,1854,cyclist,pedestrian,ped_veh,agent_a_first,0.1017,0.1501,3.4643,1.851,0.1619,0.6,0.23976,0.052415,741,1854,pedestrian
745,1863,pedestrian,cyclist,ped_veh,agent_b_first,-10.5462,0.9505,11.8147,0.5003,0.6896,0.9,1e-05,1e-06,745,1863,cyclist
